Building ID,Address,Zip,Cohort - Sector,Cohort - Size,Verification Year,Community Area Name,Community Area Number,Ward,Latitude,Longitude,Location
240557,345 W Fullerton Pkwy,60614,Residential,"> 250,000 Sq Ft",2021,LINCOLN PARK,7,43,41.92528034,-87.63858237,"(41.92528034, -87.63858237)"
156573,2 12 S HALSTED ST,60661,Commercial,"50,000 - 250,000 Sq Ft",2019,NEAR WEST SIDE,28,27,41.88145021,-87.64738737,"(41.88145021, -87.64738737)"
251904,1409 - 1443 N Ogden Ave,60610,Commercial,"50,000 - 250,000 Sq Ft",2020,NEAR NORTH SIDE,8,27,41.90661513,-87.64566449,"(41.90661513, -87.64566449)"
112016,4106 N NARRAGANSETT AVE,60634,Residential,"50,000 - 250,000 Sq Ft",2019,DUNNING,17,38,41.94530408,-87.80186746,"(41.94530408, -87.80186746)"
120083,1940 W 33rd St,60608,Commercial,"> 250,000 Sq Ft",2021,MCKINLEY PARK,59,25,41.83444209,-87.67471572,"(41.83444209, -87.67471572)"
159537,300 E Ohio St,60611,Residential,"> 250,000 Sq Ft",2021,NEAR NORTH SIDE,8,42,41.89279565,-87.61980652,"(41.89279565, -87.61980652)"
134790,815 823 S WABASH AVE,60605,Commercial,"50,000 - 250,000 Sq Ft",2019,LOOP,32,4,41.87141289,-87.6251142,"(41.87141289, -87.6251142)"
128248,6432 6456 W CORTLAND ST,60707,Commercial,"50,000 - 250,000 Sq Ft",2019,AUSTIN,25,29,41.9145928,-87.78707194,"(41.9145928, -87.78707194)"
101856,111 W Jackson Blvd,60604,Commercial,"> 250,000 Sq Ft",2021,LOOP,32,42,41.87784862,-87.63130907,"(41.87784862, -87.63130907)"
101471,701 709 W BROMPTON AVE,60657,Residential,"50,000 - 250,000 Sq Ft",2019,LAKE VIEW,6,46,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
241767,340 E Randolph St,60601,Residential,"> 250,000 Sq Ft",2019,LOOP,32,42,41.88484071,-87.61888905,"(41.88484071, -87.61888905)"
255941,1801 W Jackson Blvd,60612,Commercial,"50,000 - 250,000 Sq Ft",2019,NEAR WEST SIDE,28,27,41.8776449,-87.6741299,"(41.8776449, -87.6741299)"
160379,200 E Illinios St,60611,Residential,"> 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,42,41.891017,-87.619778,"(41.891017, -87.619778)"
252090,20 E Delaware Pl,60611,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,42,41.89939112,-87.62752266,"(41.89939112, -87.62752266)"
254356,161 W 9TH ST,60605,Commercial,"50,000 - 250,000 Sq Ft",2019,Loop,32,25,41.86821025,-87.62733306,"(41.86821025, -87.62733306)"
160354,750 N Dearborn St,60654,Residential,"> 250,000 Sq Ft",2021,NEAR NORTH SIDE,8,2,41.896027,-87.629782,"(41.896027, -87.629782)"
173618,318 W Adams St,60606,Commercial,"50,000 - 250,000 Sq Ft",2021,LOOP,32,42,41.87940822,-87.63610047,"(41.87940822, -87.63610047)"
105233,7064 N SHERIDAN RD,60626,Residential,"50,000 - 250,000 Sq Ft",2019,ROGERS PARK,1,49,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
102136,5301 5311 W WASHINGTON BLVD,60644,Residential,"50,000 - 250,000 Sq Ft",2019,AUSTIN,25,28,41.88039405,-87.75826967,"(41.88039405, -87.75826967)"
251567,3200 S Calumet Ave,60616,Municipal,"50,000 - 250,000 Sq Ft",2019,DOUGLAS,35,4,41.83649153,-87.61819083,"(41.83649153, -87.61819083)"
255938,822 N Clark St,60610,Commercial,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,2,41.9056301,-87.6322449,"(41.9056301, -87.6322449)"
251347,3537 S Paulina St,60609,Municipal,"50,000 - 250,000 Sq Ft",2019,MCKINLEY PARK,59,12,41.82903314,-87.66757109,"(41.82903314, -87.66757109)"
238787,840 N Lake Shore Dr,60611,Residential,"> 250,000 Sq Ft",2021,NEAR NORTH SIDE,8,2,41.89789653,-87.61828459,"(41.89789653, -87.61828459)"
251282,1100 N Dearborn St,60610,Residential,"50,000 - 250,000 Sq Ft",2021,NEAR NORTH SIDE,8,2,41.90201818,-87.63035975,"(41.90201818, -87.63035975)"
251746,5501 N Kedzie Ave,60625,Municipal,"50,000 - 250,000 Sq Ft",2019,NORTH PARK,13,40,41.981095,-87.70779564,"(41.981095, -87.70779564)"
254371,3720 S DEARBORN ST,60609,Residential,"50,000 - 250,000 Sq Ft",2019,Douglas,35,3,41.80852134,-87.66802475,"(41.80852134, -87.66802475)"
252058,915 E 60th St,60637,Commercial,"50,000 - 250,000 Sq Ft",2021,WOODLAWN,42,20,41.785854,-87.603817,"(41.785854, -87.603817)"
254388,805 N LA SALLE DR,60610,Residential,"> 250,000 Sq Ft",2020,NEAR NORTH SIDE,8,2,41.90412113,-87.63142484,"(41.90412113, -87.63142484)"
255026,3218 N CLARK ST,60657,Commercial,"50,000 - 250,000 Sq Ft",2021,Lake View,6,44,41.94044194,-87.65115723,"(41.94044194, -87.65115723)"
173955,6310 N KEDZIE AVE,60659,Residential,"50,000 - 250,000 Sq Ft",2019,WEST RIDGE,2,50,41.99046172,-87.70620782,"(41.99046172, -87.70620782)"
250105,4930 S Langley Ave,60615,Municipal,"50,000 - 250,000 Sq Ft",2019,GRAND BOULEVARD,38,4,41.80520171,-87.60925164,"(41.80520171, -87.60925164)"
255948,728 N Morgan St,60642,Residential,"50,000 - 250,000 Sq Ft",2019,WEST TOWN,24,27,41.89598,-87.66056,"(41.89598, -87.66056)"
252078,5025 S ST LOUIS,60632,Commercial,"50,000 - 250,000 Sq Ft",2019,GAGE PARK,63,14,41.80806486,-87.71097656,"(41.80806486, -87.71097656)"
173862,5123 N SHERIDAN RD,60640,Residential,"50,000 - 250,000 Sq Ft",2019,UPTOWN,3,48,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
173594,19 S LaSalle St,60603,Commercial,"50,000 - 250,000 Sq Ft",2021,LOOP,32,42,41.881412,-87.632355,"(41.881412, -87.632355)"
255013,504 N GREEN ST,60642,Residential,"50,000 - 250,000 Sq Ft",2021,West Town,24,27,41.89142613,-87.64880834,"(41.89142613, -87.64880834)"
251872,7651 S Homan Ave,60652,Municipal,"50,000 - 250,000 Sq Ft",2019,ASHBURN,70,18,41.753986,-87.707413,"(41.753986, -87.707413)"
255011,1209 W ALBION AVE,60626,Residential,"50,000 - 250,000 Sq Ft",2021,Rogers Park,1,49,42.00245984,-87.66136235,"(42.00245984, -87.66136235)"
250074,2530 S Washtenaw Ave,60608,Municipal,"50,000 - 250,000 Sq Ft",2019,SOUTH LAWNDALE,30,24,41.84605513,-87.6930498,"(41.84605513, -87.6930498)"
251942,4900 S Lake Shore Dr,60615,Residential,"50,000 - 250,000 Sq Ft",2019,KENWOOD,39,5,41.80590747,-87.58592666,"(41.80590747, -87.58592666)"
251784,835 N Rush St,60611,Commercial,"50,000 - 250,000 Sq Ft",2021,NEAR NORTH SIDE,8,42,41.897777,-87.626051,"(41.897777, -87.626051)"
128798,112 S Michigan Ave,60603,Commercial,"50,000 - 250,000 Sq Ft",2021,LOOP,32,42,41.88040116,-87.62480927,"(41.88040116, -87.62480927)"
244591,630 N State St,60654,Residential,"> 250,000 Sq Ft",2021,NEAR NORTH SIDE,8,42,41.89359009,-87.62848984,"(41.89359009, -87.62848984)"
252065,280 S Columbus Dr,60603,Commercial,"50,000 - 250,000 Sq Ft",2019,LOOP,32,42,41.8787345,-87.62080493,"(41.8787345, -87.62080493)"
238957,2626 N Lakeview Ave,60614,Residential,"> 250,000 Sq Ft",2021,LINCOLN PARK,7,43,41.93028033,-87.63999004,"(41.93028033, -87.63999004)"
251438,4420 N Beacon St,60640,Municipal,"50,000 - 250,000 Sq Ft",2019,UPTOWN,3,46,41.96230386,-87.66415926,"(41.96230386, -87.66415926)"
251505,3319 N Clifton Ave,60657,Municipal,"50,000 - 250,000 Sq Ft",2019,LAKE VIEW,6,44,41.94231102,-87.65755857,"(41.94231102, -87.65755857)"
121212,333 E Benton PL,60601,Commercial,"50,000 - 250,000 Sq Ft",2019,LOOP,32,42,41.88548291,-87.61846032,"(41.88548291, -87.61846032)"
251612,525 N Armour St,60642,Municipal,"50,000 - 250,000 Sq Ft",2019,WEST TOWN,24,1,41.89131447,-87.6654786,"(41.89131447, -87.6654786)"
255756,2989 N Milwaukee Ave,60618,Commercial,"50,000 - 250,000 Sq Ft",2019,Avondale,21,30,41.9556251,-87.705835,"(41.9556251, -87.705835)"
231775,6700 S Shore Dr,60649,Residential,"> 250,000 Sq Ft",2021,SOUTH SHORE,43,5,41.77303762,-87.56716244,"(41.77303762, -87.56716244)"
160300,750 N Rush St,60611,Residential,"> 250,000 Sq Ft",2021,NEAR NORTH SIDE,8,42,41.89632,-87.625538,"(41.89632, -87.625538)"
159005,821 E 103rd St,60628,Municipal,"> 250,000 Sq Ft",2019,PULLMAN,50,9,41.70649646,-87.60268998,"(41.70649646, -87.60268998)"
251404,1621 W Wabansia Ave,60622,Municipal,"50,000 - 250,000 Sq Ft",2019,WEST TOWN,24,32,41.912405,-87.668589,"(41.912405, -87.668589)"
159315,1401 S State St,60605,Residential,"> 250,000 Sq Ft",2021,NEAR SOUTH SIDE,33,3,41.86368261,-87.6269152,"(41.86368261, -87.6269152)"
138293,4617 4625 N SHERIDAN RD,60640,Residential,"50,000 - 250,000 Sq Ft",2019,UPTOWN,3,46,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
146962,1440 S WABASH AVE,60605,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR SOUTH SIDE,33,3,41.86863212,-87.62730687,"(41.86863212, -87.62730687)"
129398,1435 - 1471 W Webster Ave,60614,Commercial,"50,000 - 250,000 Sq Ft",2021,LINCOLN PARK,7,2,41.92103402,-87.66480651,"(41.92103402, -87.66480651)"
252075,4248 W 47TH ST,60632,Commercial,"50,000 - 250,000 Sq Ft",2019,ARCHER HEIGHTS,57,14,41.80878989,-87.73077801,"(41.80878989, -87.73077801)"
137642,800 N Kedzie Ave,60651,Commercial,"> 250,000 Sq Ft",2019,HUMBOLDT PARK,23,27,41.89703652,-87.70774217,"(41.89703652, -87.70774217)"
158088,8765 W Higgins Rd,60631,Commercial,"> 250,000 Sq Ft",2019,OHARE,76,41,41.98712961,-87.84592168,"(41.98712961, -87.84592168)"
101795,541 N Fairbanks,60611,Commercial,"> 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,42,41.89221623,-87.61971658,"(41.89221623, -87.61971658)"
253968,4655 W Berteau Ave,60641,Residential,"50,000 - 250,000 Sq Ft",2021,Portage Park,15,45,41.946169,-87.74654251,"(41.946169, -87.74654251)"
251575,3937 W Wilcox St,60624,Municipal,"50,000 - 250,000 Sq Ft",2019,WEST GARFIELD PARK,26,28,41.87837616,-87.72434523,"(41.87837616, -87.72434523)"
120343,5101 5115 N SHERIDAN RD,60640,Commercial,"50,000 - 250,000 Sq Ft",2019,UPTOWN,3,48,41.97559119,-87.65456847,"(41.97559119, -87.65456847)"
251702,2250 N Latrobe Ave,60639,Municipal,"50,000 - 250,000 Sq Ft",2019,BELMONT CRAGIN,19,36,41.92185009,-87.75794854,"(41.92185009, -87.75794854)"
159812,5733 N Sheridan Rd,60660,Residential,"> 250,000 Sq Ft",2019,EDGEWATER,77,48,41.98682975,-87.65442061,"(41.98682975, -87.65442061)"
154227,914 928 W FULTON MARKET,60607,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR WEST SIDE,28,27,41.87399385,-87.651678,"(41.87399385, -87.651678)"
251668,4332 N Paulina St,60613,Municipal,"50,000 - 250,000 Sq Ft",2019,LAKE VIEW,6,47,41.96092641,-87.6712754,"(41.96092641, -87.6712754)"
251657,2845 N Newcastle Ave,60634,Municipal,"50,000 - 250,000 Sq Ft",2019,MONTCLARE,18,36,41.9321161,-87.79631882,"(41.9321161, -87.79631882)"
251280,3401 N California Ave,60618,Commercial,"50,000 - 250,000 Sq Ft",2020,AVONDALE,21,33,41.94324144,-87.69789403,"(41.94324144, -87.69789403)"
251689,1431 N Leamington Ave,60651,Municipal,"50,000 - 250,000 Sq Ft",2019,AUSTIN,25,37,41.9070735,-87.75429795,"(41.9070735, -87.75429795)"
240215,757 N Orleans St,60654,Residential,"> 250,000 Sq Ft",2021,NEAR NORTH SIDE,8,42,41.89626597,-87.63667376,"(41.89626597, -87.63667376)"
131291,29 N Wacker Dr,60606,Commercial,"50,000 - 250,000 Sq Ft",2019,LOOP,32,42,41.88268681,-87.63674119,"(41.88268681, -87.63674119)"
103816,330 N Wabash Av,60611,Commercial,"> 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,42,41.88863693,-87.62751976,"(41.88863693, -87.62751976)"
251555,4520 S Kedzie Ave,60632,Municipal,"50,000 - 250,000 Sq Ft",2019,BRIGHTON PARK,58,14,41.81092719,-87.7044227,"(41.81092719, -87.7044227)"
229823,5040-5060 N Marine,60640,Residential,"> 250,000 Sq Ft",2019,UPTOWN,3,48,41.97474038,-87.65143947,"(41.97474038, -87.65143947)"
175860,2518 2532 N LINCOLN AVE,60614,Residential,"50,000 - 250,000 Sq Ft",2019,LINCOLN PARK,7,43,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
103782,136 148 E Huron St,60611,Residential,"> 250,000 Sq Ft",2021,NEAR NORTH SIDE,8,42,41.895221,-87.624214,"(41.895221, -87.624214)"
135812,6420 W FULLERTON AVE,60707,Commercial,"> 250,000 Sq Ft",2019,BELMONT CRAGIN,19,36,41.92370848,-87.78593161,"(41.92370848, -87.78593161)"
102160,108 N State St,60602,Commercial,"> 250,000 Sq Ft",2019,LOOP,32,42,41.88349,-87.62793,"(41.88349, -87.62793)"
158396,180 N Jefferson St,60661,Residential,"> 250,000 Sq Ft",2021,NEAR WEST SIDE,28,42,41.88541488,-87.64306225,"(41.88541488, -87.64306225)"
251583,1104 W 31st St,60608,Municipal,"50,000 - 250,000 Sq Ft",2019,BRIDGEPORT,60,11,41.8383138,-87.65432099,"(41.8383138, -87.65432099)"
175106,5235 W LAKE ST,60644,Residential,"50,000 - 250,000 Sq Ft",2019,AUSTIN,25,37,41.88039405,-87.75826967,"(41.88039405, -87.75826967)"
251461,9130 S University Ave,60619,Municipal,"50,000 - 250,000 Sq Ft",2019,BURNSIDE,47,8,41.72857136,-87.59664019,"(41.72857136, -87.59664019)"
173724,2320 N Kenmore Ave,60614,Commercial,"50,000 - 250,000 Sq Ft",2021,LINCOLN PARK,7,43,41.92408465,-87.65537041,"(41.92408465, -87.65537041)"
159156,1 E Delaware Pl,60611,Residential,"> 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,2,41.89877964,-87.6278525,"(41.89877964, -87.6278525)"
235137,2909 N Sheridan Rd,60657,Residential,"50,000 - 250,000 Sq Ft",2021,LAKE VIEW,6,44,41.93470953,-87.63865509,"(41.93470953, -87.63865509)"
101812,1 N Dearborn St,60602,Commercial,"> 250,000 Sq Ft",2019,LOOP,32,42,41.88234218,-87.62866439,"(41.88234218, -87.62866439)"
244600,1201 S Prairie Ave,60605,Residential,"> 250,000 Sq Ft",2021,NEAR SOUTH SIDE,33,3,41.86712211,-87.62162242,"(41.86712211, -87.62162242)"
117509,1500 1554 E 55th St,60615,Commercial,"> 250,000 Sq Ft",2021,HYDE PARK,41,5,41.79553458,-87.58809331,"(41.79553458, -87.58809331)"
132798,8501 W Higgins Rd,60631,Commercial,"50,000 - 250,000 Sq Ft",2021,OHARE,76,41,41.98672351,-87.83907468,"(41.98672351, -87.83907468)"
251455,5009 S Laflin St,60609,Municipal,"50,000 - 250,000 Sq Ft",2019,NEW CITY,61,20,41.80286625,-87.66205861,"(41.80286625, -87.66205861)"
172547,2222 S MICHIGAN AVE,60616,Commercial,"50,000 - 250,000 Sq Ft",2019,NEAR SOUTH SIDE,33,3,41.85215031,-87.62464535,"(41.85215031, -87.62464535)"
175529,307 S Sangamon St,60607,Commercial,"50,000 - 250,000 Sq Ft",2019,NEAR WEST SIDE,28,25,41.877747,-87.650686,"(41.877747, -87.650686)"
158236,1 W Wacker Dr,60601,Residential,"> 250,000 Sq Ft",2021,LOOP,32,42,41.88630552,-87.62834571,"(41.88630552, -87.62834571)"
100733,840 S CANAL ST,60607,Commercial,"> 250,000 Sq Ft",2019,NEAR WEST SIDE,28,25,41.87093779,-87.64012731,"(41.87093779, -87.64012731)"
159000,9652 S Michigan Ave,60628,Municipal,"50,000 - 250,000 Sq Ft",2019,ROSELAND,49,9,41.71752186,-87.62130132,"(41.71752186, -87.62130132)"
160257,1130 N Dearborn St,60610,Residential,"> 250,000 Sq Ft",2021,NEAR NORTH SIDE,8,2,41.90292466,-87.63041353,"(41.90292466, -87.63041353)"
238480,5455 N Sheridan Rd,60640,Residential,"> 250,000 Sq Ft",2019,EDGEWATER,77,48,41.98162554,-87.65450215,"(41.98162554, -87.65450215)"
251545,12339 S Normal Ave,60628,Municipal,"50,000 - 250,000 Sq Ft",2019,WEST PULLMAN,53,34,41.66947303,-87.63400634,"(41.66947303, -87.63400634)"
172641,10935 S HALSTED ST,60628,Commercial,"50,000 - 250,000 Sq Ft",2019,ROSELAND,49,34,41.69618207,-87.64217052,"(41.69618207, -87.64217052)"
250171,130 N Garland Ct,60602,Residential,"> 250,000 Sq Ft",2019,LOOP,32,42,41.884349,-87.625379,"(41.884349, -87.625379)"
251958,2301 2315 E 93rd St,60617,Commercial,"50,000 - 250,000 Sq Ft",2021,CALUMET HEIGHTS,48,7,41.7260348,-87.56740315,"(41.7260348, -87.56740315)"
159099,20 E Chestnut St,60611,Residential,"> 250,000 Sq Ft",2021,NEAR NORTH SIDE,8,2,41.89869734,-87.62731284,"(41.89869734, -87.62731284)"
250001,120 N LaSalle St,60602,Commercial,"> 250,000 Sq Ft",2019,LOOP,32,42,41.88371132,-87.63248735,"(41.88371132, -87.63248735)"
250022,1312 S Racine Ave,60608,Municipal,"50,000 - 250,000 Sq Ft",2019,NEAR WEST SIDE,28,25,41.86475039,-87.65742311,"(41.86475039, -87.65742311)"
250076,2437 E 106th St,60617,Municipal,"> 250,000 Sq Ft",2019,SOUTH DEERING,51,7,41.70255901,-87.5642244,"(41.70255901, -87.5642244)"
251316,1763 W Howard St,60626,Commercial,"50,000 - 250,000 Sq Ft",2021,ROGERS PARK,1,49,42.01936658,-87.67528214,"(42.01936658, -87.67528214)"
252037,5530 S Ellis Ave,60637,Commercial,"50,000 - 250,000 Sq Ft",2021,HYDE PARK,41,5,41.794456,-87.601381,"(41.794456, -87.601381)"
166264,525 S State St,60605,Residential,"> 250,000 Sq Ft",2019,LOOP,32,4,41.8750023,-87.62716306,"(41.8750023, -87.62716306)"
173632,7 W Madison St,60602,Residential,"50,000 - 250,000 Sq Ft",2019,LOOP,32,42,41.88201315,-87.62821922,"(41.88201315, -87.62821922)"
242635,659 W Randolph St,60661,Residential,"> 250,000 Sq Ft",2021,NEAR WEST SIDE,28,42,41.88401509,-87.64470335,"(41.88401509, -87.64470335)"
252064,1100 E 57th St,60637,Commercial,"50,000 - 250,000 Sq Ft",2021,HYDE PARK,41,5,41.79221307,-87.59994981,"(41.79221307, -87.59994981)"
173476,2727 W WINONA ST,60625,Commercial,"50,000 - 250,000 Sq Ft",2021,LINCOLN SQUARE,4,40,41.97419798,-87.696868,"(41.97419798, -87.696868)"
252035,57 E Delaware Pl,60611,Residential,"> 250,000 Sq Ft",2021,NEAR NORTH SIDE,8,42,41.89891251,-87.6262335,"(41.89891251, -87.6262335)"
160246,6415 S Calumet Ave,60637,Residential,"> 250,000 Sq Ft",2021,GREATER GRAND CROSSING,69,20,41.7774997,-87.61708529,"(41.7774997, -87.61708529)"
252021,1816 W Garfield Blvd,60609,Commercial,"50,000 - 250,000 Sq Ft",2020,NEW CITY,61,16,41.794164,-87.67006603,"(41.794164, -87.67006603)"
252112,2526 W Cermak Ave,60608,Commercial,"50,000 - 250,000 Sq Ft",2019,SOUTH LAWNDALE,30,28,41.8532888,-87.68928885,"(41.8532888, -87.68928885)"
251301,1960 N Lincoln Park West,60614,Residential,"> 250,000 Sq Ft",2021,LINCOLN PARK,7,43,41.91805785,-87.63701176,"(41.91805785, -87.63701176)"
250165,322 E Illinois St,60611,Commercial,"> 250,000 Sq Ft",2021,NEAR NORTH SIDE,8,42,41.8914469,-87.61889748,"(41.8914469, -87.61889748)"
101713,200 E Randolph St,60601,Commercial,"> 250,000 Sq Ft",2021,LOOP,32,42,41.88529085,-87.62152084,"(41.88529085, -87.62152084)"
156609,1360 N ASHLAND AVE,60622,Commercial,"50,000 - 250,000 Sq Ft",2021,WEST TOWN,24,1,41.90656367,-87.66882411,"(41.90656367, -87.66882411)"
125013,122 160 W 79TH ST,60620,Commercial,"50,000 - 250,000 Sq Ft",2019,GREATER GRAND CROSSING,69,17,41.75195613,-87.6285633,"(41.75195613, -87.6285633)"
252076,2916 W 47TH ST,60632,Commercial,"50,000 - 250,000 Sq Ft",2019,BRIGHTON PARK,58,15,41.80856277,-87.69718607,"(41.80856277, -87.69718607)"
236913,3930 N Pine Grove Ave,60613,Residential,"> 250,000 Sq Ft",2021,LAKE VIEW,6,46,41.95405095,-87.64853489,"(41.95405095, -87.64853489)"
251878,1212 S Plymouth Ct,60605,Municipal,"50,000 - 250,000 Sq Ft",2019,NEAR SOUTH SIDE,33,3,41.86672708,-87.62901313,"(41.86672708, -87.62901313)"
250085,440 N Drake Ave,60624,Municipal,"50,000 - 250,000 Sq Ft",2019,HUMBOLDT PARK,23,27,41.8893457,-87.71525454,"(41.8893457, -87.71525454)"
101674,8700 W Bryn Mawr Ave,60631,Commercial,"> 250,000 Sq Ft",2019,OHARE,76,41,41.98171896,-87.84446238,"(41.98171896, -87.84446238)"
103573,6446 6458 S KENWOOD AVE,60637,Residential,"50,000 - 250,000 Sq Ft",2021,WOODLAWN,42,20,41.78046327,-87.6053081,"(41.78046327, -87.6053081)"
241377,701 S Wells St,60607,Residential,"> 250,000 Sq Ft",2019,LOOP,32,25,41.87320687,-87.63328749,"(41.87320687, -87.63328749)"
156731,70 E Lake St,60601,Commercial,"50,000 - 250,000 Sq Ft",2021,LOOP,32,42,41.8857976,-87.62554085,"(41.8857976, -87.62554085)"
173497,6312 N Nagle Ave,60646,Commercial,"50,000 - 250,000 Sq Ft",2019,NORWOOD PARK,10,41,41.99589087,-87.78753092,"(41.99589087, -87.78753092)"
231271,2 W Delaware Pl,60610,Residential,"> 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,2,41.89940389,-87.6287686,"(41.89940389, -87.6287686)"
250100,5670 W Lake St,60644,Municipal,"50,000 - 250,000 Sq Ft",2019,AUSTIN,25,29,41.88836882,-87.76678586,"(41.88836882, -87.76678586)"
103789,3434 S Michigan Ave,60616,Commercial,"50,000 - 250,000 Sq Ft",2019,DOUGLAS,35,3,41.832219,-87.623316,"(41.832219, -87.623316)"
243745,1749 N Wells St,60614,Residential,"> 250,000 Sq Ft",2019,LINCOLN PARK,7,43,41.914201,-87.634765,"(41.914201, -87.634765)"
251622,820 S Carpenter St,60607,Municipal,"50,000 - 250,000 Sq Ft",2019,NEAR WEST SIDE,28,25,41.8708445,-87.65374321,"(41.8708445, -87.65374321)"
160388,161 W Kinzie St,60654,Residential,"> 250,000 Sq Ft",2021,NEAR NORTH SIDE,8,42,41.8888492,-87.63363617,"(41.8888492, -87.63363617)"
104084,841 849 W CORNELIA AVE,60657,Residential,"50,000 - 250,000 Sq Ft",2019,LAKE VIEW,6,44,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
254988,434 W MELROSE ST,60657,Commercial,"50,000 - 250,000 Sq Ft",2019,Lake View,6,44,41.9411915,-87.64111214,"(41.9411915, -87.64111214)"
251715,55 W Cermak Rd,60616,Municipal,"50,000 - 250,000 Sq Ft",2019,NEAR SOUTH SIDE,33,3,41.85190289,-87.6287597,"(41.85190289, -87.6287597)"
251318,87 W 87th St,60620,Commercial,"50,000 - 250,000 Sq Ft",2021,CHATHAM,44,21,41.73449408,-87.62742921,"(41.73449408, -87.62742921)"
250080,3030 W 21st Pl,60623,Municipal,"> 250,000 Sq Ft",2019,SOUTH LAWNDALE,30,24,41.85331733,-87.70144548,"(41.85331733, -87.70144548)"
175182,362 E 60TH ST,60637,Residential,"50,000 - 250,000 Sq Ft",2019,WASHINGTON PARK,40,20,41.78046327,-87.6053081,"(41.78046327, -87.6053081)"
155907,1615 1643 W HOWARD ST,60626,Residential,"50,000 - 250,000 Sq Ft",2019,ROGERS PARK,1,49,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
101309,5334 5362 W MADISON ST,60644,Residential,"50,000 - 250,000 Sq Ft",2019,AUSTIN,25,29,41.88039405,-87.75826967,"(41.88039405, -87.75826967)"
140247,3443 W ADDISON ST,60618,Commercial,"50,000 - 250,000 Sq Ft",2021,AVONDALE,21,35,41.94672055,-87.70319673,"(41.94672055, -87.70319673)"
252030,100 E Chestnut,60611,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,42,41.89857555,-87.62561977,"(41.89857555, -87.62561977)"
111083,3506 S STATE ST,60609,Residential,"50,000 - 250,000 Sq Ft",2019,DOUGLAS,35,3,41.81195152,-87.65512794,"(41.81195152, -87.65512794)"
250125,5721 S Maryland Ave,60637,Commercial,"> 250,000 Sq Ft",2019,HYDE PARK,41,5,41.79022382,-87.60461196,"(41.79022382, -87.60461196)"
173929,2307 E 67TH ST,60649,Residential,"50,000 - 250,000 Sq Ft",2019,SOUTH SHORE,43,5,41.76259226,-87.57231648,"(41.76259226, -87.57231648)"
251693,6929 S Fairfield,60629,Municipal,"50,000 - 250,000 Sq Ft",2019,CHICAGO LAWN,66,17,41.76761622,-87.69134558,"(41.76761622, -87.69134558)"
172114,59 W North Blvd,60610,Commercial,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,2,41.91076436,-87.63123869,"(41.91076436, -87.63123869)"
251549,3256 W BRYN MAWR AVE,60659,Municipal,"50,000 - 250,000 Sq Ft",2019,NORTH PARK,13,39,41.98279432,-87.71026412,"(41.98279432, -87.71026412)"
251295,7370 W Talcott Ave,60631,Residential,"50,000 - 250,000 Sq Ft",2021,NORWOOD PARK,10,41,41.98896409,-87.81119146,"(41.98896409, -87.81119146)"
